"dx=0.05 over [-20,20]"
max N: 10000
ln N,ln sigma 1,ln sigma 2,ln sigma 3
8.99491694368,-4.53101463698,-4.17035558278,-4.51893982042
8.99504097469,-4.53113861602,-4.17046203703,-4.5190638114
8.99516499031,-4.53116926341,-4.17055873373,-4.51917816455
8.99528899056,-4.53129200488,-4.17065799843,-4.51929913406
8.99541297543,-4.53141582569,-4.17075263914,-4.51942292703
8.99553694494,-4.53152250063,-4.17086617076,-4.51951544022
8.99566089907,-4.53164645449,-4.1709117258,-4.51935136221
8.99578483785,-4.53167351526,-4.17102474843,-4.5193454354
8.99590876126,-4.53173791832,-4.17111702231,-4.51946934897
8.99603266932,-4.53184126924,-4.17016094182,-4.51944723414
8.99615656203,-4.53194249356,-4.17028453271,-4.51957060721
8.9962804394,-4.53206634883,-4.170378045,-4.51969265377
8.99640430141,-4.53219015299,-4.17047245368,-4.51981630893
8.99652814809,-4.53225947966,-4.1705841425,-4.51990964706
8.99665197943,-4.53238196443,-4.17067900846,-4.52003343887
8.99677579544,-4.5325025399,-4.17029755083,-4.5201098696
8.99689959612,-4.53262609032,-4.1703897702,-4.52023364419
8.99702338148,-4.53268469518,-4.17050719867,-4.52035660427
8.99714715152,-4.53280255723,-4.17062412212,-4.52046082337
8.99727090623,-4.53292631073,-4.17071643011,-4.52058450863
8.99739464564,-4.53289391155,-4.17083509893,-4.52068335503
8.99751836973,-4.53272949914,-4.1709322491,-4.52080610834
8.99764207852,-4.53277794548,-4.17088295214,-4.52092210042
8.99776577201,-4.53290130981,-4.17097586675,-4.52104247278
8.9978894502,-4.53258118855,-4.17106862301,-4.52095514428
8.9980131131,-4.53270484246,-4.17118947753,-4.5210650837
8.9981367607,-4.53282841896,-4.17127670636,-4.52105060496
8.99826039302,-4.53291223704,-4.17140033722,-4.52114596196
8.99838401005,-4.53303585337,-4.17152393271,-4.52126026091
8.99850761181,-4.53314421078,-4.17161815656,-4.52138270401
8.99863119829,-4.53324470665,-4.17171024936,-4.52150628756
8.9987547695,-4.53335816362,-4.17183177319,-4.52136876934
8.99887832544,-4.53336699459,-4.17184247576,-4.52099201677
8.99900186611,-4.53311637848,-4.17133357316,-4.52107495677
8.99912539153,-4.53322584196,-4.17145672002,-4.52087016673
8.99924890169,-4.53334934098,-4.17155844523,-4.52097291909
8.99937239659,-4.53344205861,-4.1716817649,-4.52105594065
8.99949587625,-4.53349758344,-4.17180031135,-4.52116722429
8.99961934066,-4.53319481421,-4.17189237462,-4.52129068574
8.99974278983,-4.53329813548,-4.17201272474,-4.52138289606
8.99986622376,-4.53342038334,-4.17211069899,-4.52150414699
8.99998964246,-4.53354366915,-4.17222961844,-4.52156657969
9.00011304593,-4.53366079759,-4.17232537149,-4.5216803792
9.00023643417,-4.53378376897,-4.17242275103,-4.52180105346
9.00035980719,-4.53388790175,-4.17254325399,-4.52192298081
9.00048316499,-4.534011199,-4.17209023114,-4.52176100957
9.00060650757,-4.53407307692,-4.1721987303,-4.52188068297
9.00072983494,-4.53419627081,-4.17229245943,-4.52197900368
9.00085314711,-4.53428578102,-4.17241058587,-4.52203417848
9.00097644407,-4.53440730666,-4.17252202775,-4.52215638921
9.00109972583,-4.53452871011,-4.17260950849,-4.52201096529
9.0012229924,-4.53465127414,-4.17270427619,-4.52212762902
9.00134624377,-4.53476881156,-4.17280904301,-4.52224901466
9.00146947995,-4.53482485705,-4.17293211196,-4.52206625058
9.00159270095,-4.53487892093,-4.17304509868,-4.52218611332
9.00171590676,-4.53500212668,-4.17316751307,-4.52221645694
9.0018390974,-4.53512467165,-4.17326102759,-4.52233692298
9.00196227286,-4.53524670867,-4.17338419171,-4.52240578213
9.00208543316,-4.53536983838,-4.1719811339,-4.5223732252
9.00220857828,-4.53544176813,-4.17210127827,-4.52246614139
9.00233170825,-4.53556484482,-4.17222010852,-4.52257288535
9.00245482305,-4.5351888,-4.17234232649,-4.52269307781
9.0025779227,-4.53530674316,-4.17244702219,-4.52280835406
9.0027010072,-4.53542982766,-4.17256162226,-4.52293136549
9.00282407655,-4.53555055697,-4.17195652335,-4.52295112854
9.00294713075,-4.53562592687,-4.17204818718,-4.52307417936
9.00307016982,-4.53574862011,-4.17213984532,-4.52319721671
9.00319319375,-4.53573820392,-4.17224856013,-4.52331314103
9.00331620254,-4.53586099355,-4.17236282641,-4.52340976574
9.00343919621,-4.53553112234,-4.1724822829,-4.52353156045
9.00356217475,-4.53539362544,-4.17258043878,-4.52365344564
9.00368513817,-4.53541147435,-4.17269414856,-4.52372062752
9.00380808647,-4.5355332853,-4.17280199364,-4.52382934386
9.00393101965,-4.53561416024,-4.17292074144,-4.52392819281
9.00405393773,-4.53557441243,-4.17301233036,-4.52405101477
9.0041768407,-4.53568743106,-4.17307092205,-4.52380881881
9.00429972856,-4.53573197039,-4.17316383234,-4.52393170316
9.00442260133,-4.53585371507,-4.1732665502,-4.52376852292
9.004545459,-4.53595411819,-4.17338319988,-4.52389079677
9.00466830157,-4.53607584285,-4.17350414181,-4.52394642837
9.00479112906,-4.53618013374,-4.17358145909,-4.52404817229
9.00491394147,-4.53621956825,-4.17369857218,-4.52413711997
9.00503673879,-4.53632635582,-4.17379039627,-4.5242599054
9.00515952104,-4.53644913717,-4.17390802905,-4.52438244494
9.00528228821,-4.5365713563,-4.17401227472,-4.52449606986
9.00540504031,-4.53666609179,-4.17412460433,-4.5246188176
9.00552777735,-4.53677195205,-4.17414086159,-4.52463003213
9.00565049932,-4.53689466177,-4.1742180349,-4.52467619766
9.00577320623,-4.53691307559,-4.17431425841,-4.52479890143
9.00589589809,-4.53703311808,-4.17443569114,-4.52490509002
9.0060185749,-4.53714794091,-4.17452739283,-4.52502530519
9.00614123666,-4.53726896777,-4.17464988541,-4.52498517136
9.00626388338,-4.53739138982,-4.17476524319,-4.52510367506
9.00638651506,-4.53751140374,-4.17488786678,-4.52520111272
9.00650913169,-4.53706100063,-4.17478636875,-4.52502303264
9.0066317333,-4.5371612522,-4.17490624735,-4.52513074606
9.00675431988,-4.53728378008,-4.17500894994,-4.5252291646
9.00687689143,-4.53740105385,-4.17510472667,-4.52535002867
9.00699944796,-4.53742501152,-4.17522668828,-4.52527913556
9.00712198947,-4.53747809506,-4.17534094361,-4.5253975571
9.00724451597,-4.5375937192,-4.17543361339,-4.52551552163
9.00736702745,-4.53770753349,-4.17552562138,-4.52563723064
9.00748952393,-4.53755753502,-4.17562547101,-4.52575589523
9.0076120054,-4.53767998516,-4.17572946181,-4.52586220136
9.00773447188,-4.53780065372,-4.175851343,-4.52598271857
9.00785692336,-4.5379227733,-4.17594427849,-4.52610202167
9.00797935984,-4.53802383986,-4.1759485146,-4.52617634623
9.00810178134,-4.53814610565,-4.17604018316,-4.52629782227
9.00822418785,-4.53815322954,-4.17614945276,-4.5263598548
9.00834657938,-4.53821350001,-4.17627037276,-4.52648157792
9.00846895594,-4.53833581603,-4.17638840934,-4.52647808722
9.00859131752,-4.53833562255,-4.17649039404,-4.52659043427
9.00871366412,-4.53840133383,-4.17659632018,-4.52670188252
9.00883599577,-4.53850514646,-4.17669973405,-4.52682417025
9.00895831244,-4.5386149351,-4.1767912326,-4.52694624393
9.00908061416,-4.53873723512,-4.17688441815,-4.52706651559
9.00920290092,-4.53863096634,-4.17690645418,-4.52715000143
9.00932517273,-4.53874016079,-4.17702559198,-4.52711400725
9.0094474296,-4.53886154501,-4.17714760521,-4.52723550487
9.00956967151,-4.53840892516,-4.17724220352,-4.52734748192
9.00969189849,-4.53853112055,-4.17735902757,-4.52746430125
9.00981411053,-4.53864604769,-4.17747552549,-4.52757115554
9.00993630763,-4.53876824477,-4.17756674405,-4.5276933164
9.01005848981,-4.53889023443,-4.17767648957,-4.52781389874
9.01018065705,-4.53856316517,-4.17764099029,-4.52768981078
9.01030280938,-4.5386829265,-4.1774136569,-4.5277057441
9.01042494678,-4.53880460076,-4.17751608427,-4.52782779494
9.01054706927,-4.53892329541,-4.17763439646,-4.52789589021
9.01066917685,-4.53903765504,-4.17774984033,-4.52801706449
9.01079126952,-4.53912786122,-4.17771149754,-4.52773023324
9.01091334728,-4.53924315067,-4.17783250598,-4.52780680978
9.01103541014,-4.53831613269,-4.1779388923,-4.52792802184
9.01115745811,-4.53838432103,-4.17794798751,-4.52766824484
9.01127949118,-4.53840820129,-4.17806254387,-4.52779011817
9.01140150936,-4.53852850827,-4.1775113831,-4.52772994242
9.01152351265,-4.5386503575,-4.17762454606,-4.52781073901
9.01164550106,-4.53872792222,-4.17771642747,-4.52793071688
9.0117674746,-4.53883472941,-4.17780892944,-4.52805230091
9.01188943325,-4.5389523852,-4.17790759348,-4.5281703689
9.01201137704,-4.53897672749,-4.17800032638,-4.52828226822
9.01213330595,-4.53909852048,-4.17811671404,-4.52822992878
9.01225522,-4.53877140058,-4.17816935373,-4.52825485219
9.01237711919,-4.53889329841,-4.17827331743,-4.52837529887
9.01249900352,-4.53900705698,-4.17839201111,-4.52842207243
9.012620873,-4.53912330556,-4.17850895949,-4.52846145366
9.01274272763,-4.53923151357,-4.1785996531,-4.52858330717
9.01286456741,-4.53934085145,-4.17869263675,-4.5287044592
9.01298639235,-4.53944676764,-4.17880398856,-4.52879217288
9.01310820245,-4.53956579375,-4.1789225813,-4.52888460166
9.01322999771,-4.5396872681,-4.17886457563,-4.52880794213
9.01335177814,-4.5392715912,-4.17895550025,-4.52892952633
9.01347354374,-4.53939267924,-4.17903268091,-4.5290491182
9.01359529452,-4.53951193792,-4.17914240434,-4.52914812826
9.01371703047,-4.53908988336,-4.17901738611,-4.5261581064
9.01383875161,-4.53920737648,-4.17911220972,-4.52627982263
9.01396045793,-4.53932907536,-4.17922805989,-4.52639494656
9.01408214944,-4.53944976961,-4.17934186568,-4.52648926645
9.01420382615,-4.53956893999,-4.17943751143,-4.52660514569
9.01432548805,-4.53969032824,-4.17954005644,-4.52671916811
9.01444713515,-4.53979075521,-4.17965473025,-4.52683773572
9.01456876746,-4.53990458947,-4.17975107636,-4.52675029096
9.01469038497,-4.54000434498,-4.17987249878,-4.5268241817
9.01481198769,-4.54002460317,-4.17997045629,-4.52690995407
9.01493357563,-4.54013447582,-4.18007837142,-4.52703065953
9.01505514879,-4.54024427186,-4.18017246068,-4.52715073803
9.01517670717,-4.54031333994,-4.1802321248,-4.52703764768
9.01529825077,-4.54043477355,-4.18033535802,-4.52711500135
9.01541977961,-4.54049706761,-4.1804257869,-4.52723652904
9.01554129367,-4.54061617687,-4.18050313461,-4.52687669281
9.01566279297,-4.54073766907,-4.18057278759,-4.52699433533
9.01578427751,-4.54080477956,-4.18067606249,-4.5271095295
9.0159057473,-4.53998114429,-4.18078637424,-4.52720159193
9.01602720233,-4.54008106237,-4.18041185213,-4.52653657497
9.01614864261,-4.54014129528,-4.18051096555,-4.52663360391
9.01627006815,-4.54026217452,-4.18061567392,-4.52675454384
9.01639147894,-4.54015122047,-4.17813300005,-4.52547357678
9.016512875,-4.54027112378,-4.17796744878,-4.5254199366
9.01663425632,-4.54039087334,-4.17805987212,-4.52553375495
9.0167556229,-4.54014396958,-4.17817035718,-4.52562793191
9.01687697476,-4.54026531842,-4.17827239208,-4.52574794899
9.0169983119,-4.54005327724,-4.17836413011,-4.52586928612
9.01711963431,-4.54017315524,-4.17847744486,-4.52599058345
9.01724094201,-4.54029433072,-4.17857251043,-4.52611167921
9.01736223499,-4.54038505589,-4.17869094864,-4.52546907446
9.01748351327,-4.54049849384,-4.17863267183,-4.52544582758
9.01760477683,-4.54060835557,-4.17872423982,-4.52556612751
9.0177260257,-4.54072320371,-4.17881838409,-4.52568737119
9.01784725986,-4.54082667091,-4.17885402802,-4.52554218765
9.01796847933,-4.54047773116,-4.17897518429,-4.52564789206
9.0180896841,-4.54053493789,-4.17909577524,-4.52573484763
9.01821087419,-4.54065460014,-4.17919671063,-4.52585524738
9.01833204959,-4.54058838669,-4.17930215416,-4.52597324409
9.01845321031,-4.54069610362,-4.17939763353,-4.52609365472
9.01857435635,-4.54070681073,-4.17951061838,-4.52613438233
9.01869548772,-4.54082008868,-4.17963138391,-4.52625548768
9.01881660442,-4.53825108507,-4.17972527536,-4.52637511966
9.01893770645,-4.53837218089,-4.17982389679,-4.52649618167
9.01905879381,-4.53840265767,-4.1799168673,-4.52661725775
9.01917986652,-4.53845458657,-4.1800240345,-4.52671013043
9.01930092456,-4.53842361109,-4.18013941863,-4.52666551175
9.01942196796,-4.53853795569,-4.18022974016,-4.5267861866
9.0195429967,-4.53865747496,-4.1803253595,-4.52690441067
9.0196640108,-4.53872841832,-4.18041556278,-4.52702542321
9.01978501026,-4.53856747855,-4.18050622105,-4.52714463352
9.01990599507,-4.53868040702,-4.18062129296,-4.52723286552
9.02002696525,-4.53873918332,-4.1807319338,-4.52733999469
9.0201479208,-4.53885957507,-4.18082557533,-4.52745153759
9.02026886172,-4.53898042282,-4.18092253126,-4.5267875047
9.02038978802,-4.53910132707,-4.1807933318,-4.52656800856
9.02051069969,-4.53922192124,-4.18090659888,-4.52640879627
9.02063159675,-4.53933209046,-4.18100656984,-4.52646807346
9.02075247919,-4.53943048353,-4.18109698632,-4.52658887981
9.02087334702,-4.53954197856,-4.18120919204,-4.52670766272
9.02099420025,-4.53959891396,-4.1812725059,-4.52677281832
9.02111503887,-4.53971950346,-4.18139067876,-4.52688138212
9.02123586289,-4.53951196858,-4.18148488904,-4.52698363307
9.02135667231,-4.53960539046,-4.18160566203,-4.52708498983
9.02147746714,-4.53969079011,-4.18172304076,-4.52681222305
9.02159824738,-4.53979541651,-4.18176551569,-4.52650532929
9.02171901303,-4.53950658885,-4.18187877768,-4.52661710161
9.02183976411,-4.53916910839,-4.18197006227,-4.5267373228
9.0219605006,-4.5392836149,-4.1820819931,-4.5268528601
9.02208122252,-4.53923067385,-4.18218359649,-4.52696896547
9.02220192986,-4.53934821094,-4.18227527631,-4.52708864751
9.02232262264,-4.5394686513,-4.18238768743,-4.52686237248
9.02244330085,-4.53958874456,-4.18248705657,-4.5269661928
9.0225639645,-4.5397093086,-4.18258681425,-4.52707789052
9.02268461359,-4.53982741221,-4.18268844613,-4.52719756352
9.02280524813,-4.5399462156,-4.18280147247,-4.52731425103
9.02292586812,-4.53989432492,-4.18291968309,-4.52730875655
9.02304647356,-4.54001308627,-4.18301918037,-4.52742923613
9.02316706445,-4.54011286922,-4.18311045178,-4.52754979618
9.02328764081,-4.54023107153,-4.1832050327,-4.52767036934
9.02340820262,-4.54035094998,-4.18332546236,-4.52777416741
9.02352874991,-4.54047048906,-4.18316920453,-4.52778478411
9.02364928266,-4.54059100031,-4.18328770707,-4.52790531674
9.02376980089,-4.54069930803,-4.18300621187,-4.5280077303
9.0238903046,-4.54081532468,-4.1831071423,-4.5281254548
9.02401079378,-4.54079227263,-4.18321859106,-4.52824443244
9.02413126846,-4.5409126949,-4.18331110725,-4.52836401279
9.02425172861,-4.54102814204,-4.18337948065,-4.52844290138
9.02437217426,-4.54113854568,-4.18347984676,-4.52856243387
9.02449260541,-4.54124433504,-4.18360023902,-4.52865801192
9.02461302205,-4.54131489879,-4.18344523875,-4.52844631296
9.02473342419,-4.54124682501,-4.1835652761,-4.52855702258
9.02485381184,-4.54136301406,-4.18365508167,-4.52867741021
9.024974185,-4.54144846438,-4.18375770873,-4.52879557888
9.02509454366,-4.54156876003,-4.18387091393,-4.52891276485
9.02521488785,-4.54168906014,-4.18396051495,-4.52903310574
9.02533521755,-4.54179870274,-4.18405431361,-4.52913981823
9.02545553278,-4.54191893286,-4.18417216391,-4.52925545391
9.02557583353,-4.54202386599,-4.18362106455,-4.52935085875
9.02569611981,-4.54214132207,-4.18374126909,-4.52945340397
9.02581639163,-4.54226139212,-4.1838323997,-4.52957020652
9.02593664898,-4.54237212832,-4.18393785109,-4.52968993823
9.02605689187,-4.54249003212,-4.18401014587,-4.52980866274
9.0261771203,-4.54260732161,-4.18411664194,-4.52992525214
9.02629733428,-4.54270068268,-4.18422147123,-4.53004406051
9.02641753382,-4.54280938996,-4.18433792134,-4.53015546468
9.0265377189,-4.54292015743,-4.18430656675,-4.53026724639
9.02665788954,-4.54303079723,-4.18441252372,-4.53038494872
9.02677804575,-4.54277152069,-4.18451794902,-4.530229536
9.02689818751,-4.54289145636,-4.18463585937,-4.53033336332
9.02701831485,-4.54301101507,-4.18474973927,-4.53044845302
9.02713842775,-4.54312864259,-4.18486476001,-4.53046687925
9.02725852624,-4.5432443647,-4.1849542216,-4.5305869683
9.02737861029,-4.54236647022,-4.18506724494,-4.53044643748
9.02749867994,-4.54247128307,-4.18516186816,-4.53055437928
9.02761873516,-4.54254196452,-4.18527902854,-4.53066367643
9.02773877597,-4.54265044576,-4.18537354497,-4.53077476246
9.02785880238,-4.54210445715,-4.18541105336,-4.53067328542
9.02797881438,-4.54222168478,-4.18550047501,-4.53079319551
9.02809881198,-4.54234168195,-4.18558277279,-4.5308136424
9.02821879518,-4.54238762306,-4.18567806927,-4.53085343106
9.02833876399,-4.54244409841,-4.18576873982,-4.53097241987
9.02845871841,-4.54256309519,-4.18588152963,-4.53105893451
9.02857865844,-4.54268244333,-4.18599476742,-4.53115421863
9.02869858409,-4.54280116485,-4.18611434103,-4.531208184
9.02881849535,-4.54292002216,-4.18620397973,-4.53132777065
9.02893839224,-4.54303945869,-4.18472155595,-4.53042788628
9.02905827476,-4.54314254701,-4.18480691086,-4.53054484275
9.0291781429,-4.54324297235,-4.18489633722,-4.53066458842
9.02929799668,-4.54318789508,-4.18494526919,-4.53072737239
9.0294178361,-4.54330770532,-4.18504775197,-4.53080632071
9.02953766115,-4.54339963547,-4.18513844607,-4.53092566932
9.02965747185,-4.5435061761,-4.18522949667,-4.53104295468
9.0297772682,-4.54362591034,-4.18534664297,-4.5311081
9.02989705019,-4.54370333413,-4.18543114176,-4.53090518808
9.03001681784,-4.54379984891,-4.18549314608,-4.53101809912
9.03013657115,-4.54389624764,-4.18507652471,-4.53112895965
9.03025631012,-4.54372955011,-4.18487208794,-4.53124551557
9.03037603476,-4.54384796899,-4.18497795771,-4.53134657621
9.03049574506,-4.54390675604,-4.18509389665,-4.5312489865
9.03061544103,-4.54402572829,-4.18520337033,-4.53132985161
9.03073512268,-4.54412895044,-4.18530505211,-4.53141219411
9.03085479,-4.54422262641,-4.18539507906,-4.53152825083
9.03097444301,-4.54426881825,-4.18549530894,-4.53145137598
9.0310940817,-4.54438837208,-4.18558863873,-4.53156414772
9.03121370608,-4.54447517091,-4.18570790915,-4.53148458059
9.03133331615,-4.54459474928,-4.18579705294,-4.53160410693
9.03145291192,-4.54464771413,-4.18590909932,-4.5316982128
9.03157249338,-4.54449586057,-4.18572646264,-4.53181467118
9.03169206055,-4.54460519899,-4.18582914433,-4.53192916005
9.03181161342,-4.54471432156,-4.18594076992,-4.53201119092
9.031931152,-4.54458395225,-4.18602972521,-4.53213072909
9.0320506763,-4.54470305084,-4.18612704459,-4.53225021798
9.0321701863,-4.54482256082,-4.18623075544,-4.53235152912
9.03228968203,-4.54491497329,-4.18634724296,-4.53246506159
9.03240916348,-4.54503363167,-4.18644417701,-4.53256879354
9.03252863066,-4.54514710762,-4.18642369176,-4.53263516581
9.03264808357,-4.5452664354,-4.1863513926,-4.53160823392
9.0327675222,-4.54538320311,-4.18646359026,-4.531715211
9.03288694658,-4.54550260753,-4.18656731463,-4.53183396061
9.03300635669,-4.54559336416,-4.18659021627,-4.53187949563
9.03312575255,-4.54566093525,-4.18670351689,-4.53160930833
9.03324513415,-4.54550182512,-4.18680862791,-4.53172805501
9.03336450151,-4.54562019585,-4.18544354039,-4.53181866796
9.03348385461,-4.54573383597,-4.18554802677,-4.53193555557
9.03360319348,-4.54582971934,-4.18566634063,-4.53205063713
9.0337225181,-4.54594846083,-4.18577309571,-4.53209507038
9.03384182849,-4.54606596851,-4.18586370519,-4.53220836881
9.03396112464,-4.54618521391,-4.18596637553,-4.53232673176
9.03408040656,-4.5463012893,-4.18608518498,-4.5323623984
9.03419967426,-4.54642028461,-4.18618767208,-4.53248163854
9.03431892773,-4.54652200456,-4.18629647713,-4.53257769765
9.03443816698,-4.54664052413,-4.18640115007,-4.53252020815
9.03455739202,-4.54668414911,-4.18649016206,-4.532639368
9.03467660285,-4.54680269962,-4.18660499987,-4.53269945653
9.03479579946,-4.54692189562,-4.18671463686,-4.53281852181
9.03491498187,-4.54703648439,-4.18676844309,-4.53293340462
9.03503415008,-4.54683714425,-4.18686126269,-4.53305008011
9.03515330408,-4.54692831794,-4.18697157978,-4.53316057907
9.03527244389,-4.54704417156,-4.18708407412,-4.53326927084
9.03539156951,-4.54714441872,-4.1869489754,-4.53331312964
9.03551068094,-4.54726285214,-4.18703829128,-4.53343138011
9.03562977818,-4.54737050578,-4.18715627923,-4.53350990982
9.03574886124,-4.54745826287,-4.1872399689,-4.53343167528
9.03586793013,-4.54757549227,-4.18735669654,-4.53309216457
9.03598698483,-4.54768395201,-4.18747355539,-4.53320926757
9.03610602536,-4.547801299,-4.18736647893,-4.53316017134
9.03622505173,-4.54787757953,-4.18745526719,-4.53327913254
9.03634406393,-4.54799326529,-4.18754316093,-4.53338423507
9.03646306196,-4.54808989301,-4.18764923115,-4.53348358906
9.03658204584,-4.54817251207,-4.18769960733,-4.53358738823
9.03670101557,-4.54824295718,-4.18779228134,-4.53368142687
9.03681997114,-4.54809439493,-4.18780892063,-4.533646826
9.03693891256,-4.54821330875,-4.18792592786,-4.53372072115
9.03705783983,-4.54832959799,-4.18801781122,-4.53383935424
9.03717675297,-4.54844589941,-4.18791834268,-4.53391280071
9.03729565196,-4.54849774071,-4.18800702956,-4.53403114256
9.03741453682,-4.54861578395,-4.18810354906,-4.53414197404
9.03753340755,-4.54869404448,-4.18819730944,-4.53425600172
9.03765226415,-4.54880704516,-4.18822870797,-4.53437485731
9.03777110662,-4.54892287553,-4.18830464927,-4.53427674745
9.03788993498,-4.54902223476,-4.18840157121,-4.5343954694
9.03800874921,-4.54903178173,-4.18850893832,-4.53451391661
9.03812754933,-4.54914545998,-4.18862249314,-4.53447967678
9.03824633534,-4.54890100654,-4.18873486657,-4.53459450538
9.03836510724,-4.54900752234,-4.18873386801,-4.53440786016
9.03848386503,-4.54912613424,-4.18882236558,-4.53452649723
9.03860260872,-4.54923714704,-4.18892128329,-4.53463705873
9.03872133832,-4.54920582426,-4.18903225362,-4.53475466938
9.03884005381,-4.54932453843,-4.18914678382,-4.53480088946
9.03895875522,-4.5493860349,-4.18878514925,-4.53450832184
9.03907744254,-4.54950436275,-4.18887353379,-4.53462687617
9.03919611577,-4.54962303576,-4.1889756253,-4.5347117808
9.03931477492,-4.5497405084,-4.18907302165,-4.53482963387
9.03943342,-4.54978600506,-4.18917351584,-4.5349481654
9.039552051,-4.54990463091,-4.18926175181,-4.53506662733
9.03967066792,-4.55002037811,-4.18937495605,-4.53517545399
9.03978927078,-4.55013300881,-4.18937819358,-4.535061033
9.03990785957,-4.55002917996,-4.18946640135,-4.53517954472
9.04002643431,-4.55012154276,-4.18956682043,-4.53529566121
9.04014499498,-4.55023895875,-4.18967172603,-4.53536079518
9.0402635416,-4.55032365553,-4.18977945184,-4.53547926117
9.04038207417,-4.55043852994,-4.18985971138,-4.53559739017
9.04050059268,-4.55055491208,-4.18874419088,-4.53569110433
9.04061909716,-4.55065609105,-4.18884080621,-4.53579297256
9.04073758759,-4.55076422474,-4.18895390807,-4.53584660125
9.04085606398,-4.55087706087,-4.18904201304,-4.53596507283
9.04097452634,-4.55099551426,-4.18915472535,-4.53604962172
9.04109297467,-4.55111203654,-4.18924349624,-4.53616802746
9.04121140897,-4.55123029697,-4.18936048073,-4.53615113343
9.04132982924,-4.5513454082,-4.18945289754,-4.53626866476
9.04144823549,-4.5513689451,-4.18956380592,-4.53635431135
9.04156662773,-4.55148687987,-4.18965387417,-4.53647208225
9.04168500595,-4.55160455563,-4.18974451366,-4.53658575188
9.04180337015,-4.55162140234,-4.18983274768,-4.53670357703
9.04192172035,-4.55148770719,-4.18993897407,-4.53680935648
9.04204005654,-4.55160116554,-4.19003857802,-4.53692470319
9.04215837874,-4.55169978392,-4.19015035638,-4.5370283462
9.04227668693,-4.55181562519,-4.1902392449,-4.53714625265
9.04239498113,-4.55178997483,-4.18997995584,-4.5360981139
9.04251326133,-4.55188266701,-4.19007206386,-4.53621578956
9.04263152755,-4.55193733836,-4.19001706214,-4.53612310229
9.04274977978,-4.55202158055,-4.18996180018,-4.53623512545
9.04286801803,-4.55199970293,-4.19005724059,-4.53635139468
9.0429862423,-4.55205334017,-4.19014614299,-4.53646961519
9.0431044526,-4.55216986055,-4.19023418672,-4.53658782379
9.04322264892,-4.55228471471,-4.19031338722,-4.53660510516
9.04334083128,-4.55240233289,-4.19040551523,-4.53671864303
9.04345899967,-4.55250476727,-4.19051557519,-4.53683054821
9.0435771541,-4.55262283188,-4.19060499661,-4.53694862539
9.04369529457,-4.55273998304,-4.19069053453,-4.53706676465
9.04381342108,-4.55284139059,-4.19080213158,-4.5371355668
9.04393153364,-4.55295932918,-4.19091557603,-4.53718848292
9.04404963225,-4.55278912738,-4.19102991499,-4.53729987141
9.04416771692,-4.55288516126,-4.19112825467,-4.53740856011
9.04428578765,-4.55296395861,-4.19123847483,-4.53752399514
9.04440384443,-4.55307763549,-4.19132955605,-4.53763758621
9.04452188728,-4.55303492745,-4.19143295209,-4.53775541407
9.0446399162,-4.55315170603,-4.19155024181,-4.5378523583
9.04475793119,-4.55324523251,-4.19164774061,-4.53796405694
9.04487593225,-4.5533632335,-4.1917286321,-4.53804927843
9.04499391939,-4.55348122058,-4.19184515891,-4.53814904158
9.04511189261,-4.55359722479,-4.19195554805,-4.53816112948
9.04522985191,-4.55370810135,-4.19207222832,-4.53826173371
9.0453477973,-4.55380250555,-4.19218359449,-4.53837760203
9.04546572879,-4.55389360975,-4.19229632782,-4.53848192005
9.04558364636,-4.55385304488,-4.191263079,-4.53811351403
9.04570155003,-4.55385580313,-4.19137584465,-4.53815069848
9.04581943981,-4.55394998605,-4.19146405299,-4.53826844508
9.04593731568,-4.55403724778,-4.19140414842,-4.53814657126
9.04605517767,-4.55415470983,-4.19150172079,-4.53822886964
9.04617302576,-4.55366158625,-4.1916143368,-4.53834448288
9.04629085997,-4.55377660518,-4.19171082236,-4.53844127515
9.04640868029,-4.5538839785,-4.19180602434,-4.53855801842
9.04652648674,-4.55399541832,-4.19189370098,-4.53867581865
9.04664427931,-4.55411320717,-4.1920101353,-4.53876081509
9.046762058,-4.55420871115,-4.19210535319,-4.53887417633
9.04687982282,-4.55430972888,-4.19219561484,-4.53899165249
9.04699757378,-4.55440573238,-4.19221775177,-4.53899963996
9.04711531087,-4.5544927964,-4.19231548411,-4.53910778637
9.04723303411,-4.55404474111,-4.19194045934,-4.53914614184
9.04735074348,-4.55404499089,-4.19202982394,-4.53926374806
9.047468439,-4.55416159848,-4.19212332973,-4.53935532343
9.04758612067,-4.55406927843,-4.19222079763,-4.53946788479
9.0477037885,-4.55406867423,-4.19226169313,-4.53943137188
9.04782144248,-4.55416729541,-4.19235262419,-4.5395477675
9.04793908262,-4.55427893767,-4.19246893316,-4.53951950894
9.04805670892,-4.55439626871,-4.19255704995,-4.53963713436
9.04817432139,-4.55446935662,-4.19261039722,-4.53960672846
9.04829192002,-4.55452539307,-4.19271805123,-4.53971237633
9.04840950483,-4.55464228764,-4.19275983294,-4.53979285195
9.04852707581,-4.55461651582,-4.19284968256,-4.53990712403
9.04864463298,-4.55470567891,-4.1909549879,-4.539957421
9.04876217632,-4.5548170754,-4.19104463307,-4.54007032752
9.04887970585,-4.55492633795,-4.19115882421,-4.54009187311
9.04899722157,-4.55500081446,-4.19124733258,-4.54020771837
9.04911472348,-4.5551162002,-4.19133502303,-4.54032401286
